business_id,city,"attributes.Price Range",latitude,longitude,state
Vftul7AoxYR1Fvdj2YAzEA,"Las Vegas",2,36.0673103333,-115.13117981,NV
L_Smc-CHnXV8Wz-4bC7Y-Q,"Las Vegas",2,36.2774476,-115.2068052,NV
AXZFFHrtIikgytuXcT9Y2w,"Las Vegas","",36.168754,-115.15736,NV
k5lIEZkiSqEy5UvA7BB9ow,Henderson,"",36.0359602,-114.9750939,NV
uigVIpiLYQdM3mgCgioMVw,"Las Vegas",1,36.2750387,-115.2069002,NV
AEjoE_n2bfbHpr0zkUM9VA,"Las Vegas",1,36.2187749,-115.281564,NV
6zZ559HDh56YjjrQgjCKQQ,"Las Vegas",1,36.238185,-115.2251758,NV
i4b0jbsOsET7biMw5KhPDg,Henderson,1,36.0362388,-114.9936875,NV
8Vwq4Y5bo1VImwSBMuO3Xw,"Las Vegas","",36.0332529,-115.2066271,NV
lc00ps-ohrWMDoobK4CzwA,"Las Vegas",2,36.220007,-115.276108,NV
Ko08oUwSm8E8IxSrunx7rA,"Las Vegas",2,36.2745727,-115.2531,NV
xffAOniUi4nbUcejuBf2gw,"Las Vegas",2,36.0996599016,-115.300259069,NV
gI7uZr2ewaFtIcDCT4l1Lg,"Las Vegas",1,36.0552459,-115.2615661,NV
UOpL067IO8TtgZocsKBR8Q,"Las Vegas",1,36.143944,-115.153817,NV
_65BG8jLwJJYihHqPkGH_w,"Las Vegas",1,36.0696147774,-115.298204088,NV
fzLqeHBM4XSphzvX1nkWtg,Henderson,1,36.056917,-115.056549,NV
L3hnysiKmDivNqj6wVzwUg,"Las Vegas",1,36.1123789,-115.3016391,NV
dRAcWY-K2AHPJ2ofVwmSEQ,"Las Vegas",2,36.0625022,-115.2433734,NV
s-OomSmBbKJnAkPvCuXFgA,"Las Vegas",1,36.1256433,-115.2980085,NV
DkdFKXD3nTwHxIlZOurXww,"Las Vegas",1,36.2221487,-115.0626253,NV
UdTxeQ7lzMKDR_MmfJjlog,"Las Vegas",2,36.1561769,-115.0796683,NV
sg6tQj8CiZfY2P4VUB8ZsA,"North Las Vegas",1,36.27666,-115.14393,NV
MKUT42AO_eLq0Av-PvQC7A,"Las Vegas",1,36.1579881,-115.2000293,NV
0BVxe-S5aZMa0GgIYqDmHQ,"Las Vegas",2,36.126019,-115.223389,NV
SWnysGfGfd9V1f32tlneoQ,"Las Vegas",1,36.1595453,-115.2309619,NV
FzfguyW3Cow_MLDWxp2xXA,"North Las Vegas",2,36.2393899,-115.1462954,NV
4lmMPKqVnw1ePL4dhVcjFA,"North Las Vegas",3,36.2393899,-115.1462954,NV
_ZGPu2iKQSfmQ8l8lYN9bQ,"Las Vegas",2,36.2467584,-115.2091854,NV
tIrqvnJ4QHABksiDgWnY3Q,"Las Vegas",1,36.115417,-115.288905,NV
pAWgUsCkPwJG4Vw75Wk0aw,"Las Vegas",1,36.0767759,-115.2428468,NV
JVHSFeayUur0ksdhaJvvMw,Henderson,1,36.0319583,-115.0091278,NV
JAnX5iFiYd6Z-6e7p9l2kQ,"Las Vegas",1,36.1030497,-115.1366123,NV
6oMdbZA6Xu26TUO5Zb93Sg,Henderson,1,36.008612,-114.992113,NV
eFyeyBcv5kb188gwtTu89A,Henderson,1,35.999093,-115.127575,NV
ycutyiy4ozAX1t2wCIeP2w,"Las Vegas",2,36.158225,-115.21314,NV
niw2bhY4XMmcdTC51FONjw,"Las Vegas",1,36.099711,-115.301434,NV
ySPLtCZKvU0g5vM7w7bS4Q,"Las Vegas",1,36.175354,-115.061494,NV
qe3pQtOiSaLphmhMpJ-BWQ,"Las Vegas",1,36.081663,-115.211818,NV
0eGGV3yyJT4joipvaoYrkw,"Las Vegas",2,36.130393,-115.108235,NV
QvwnoqFwUuDZvaChpWtu8g,"Las Vegas",1,36.1305272,-115.1084585,NV
8RYf6xuRZDTyvX59eTAydw,"Las Vegas",1,36.0208681,-115.1247688,NV
ZD2XIsV4wMtHrMxNPoLnmQ,Henderson,1,36.0156247,-115.0564778,NV
CBoMK_j_QG-DdMIsqznTkQ,"Las Vegas",4,36.0808197834,-115.222729651,NV
me6U4ifXtgd5jiKTyVQ5SA,"Las Vegas",1,36.2374767062,-115.231295392,NV
N-MS2PKUVC9qNLBa-J56Lw,"North Las Vegas",1,36.238892,-115.168446,NV
Jq2fZ355A_SP_JQ0YipaEw,"Las Vegas",2,36.0709186,-115.2981287,NV
lJ22ls9Ly0Hy0n6nALfcaA,"Las Vegas",1,36.115492,-115.073331,NV
dw9uK-1OR8zxcXBRsGCdNw,"North Las Vegas","",36.2763339,-115.1432435,NV
txgU8NFjV1s-h96V4DhRZA,"Las Vegas","",36.1223489,-115.243607,NV
a2_T-Zw2FK-r9anByMaE_w,"Las Vegas",1,36.1725319,-115.197258,NV
NLJS52QK_nuvhBNrFh_cQA,"Las Vegas",1,36.0802233,-115.1214514,NV
DHZJTwjL_YRICNhHsyUTyg,"North Las Vegas",1,36.2012239,-115.1916436,NV
0VhDIkUaXngQJIc9fLuCsQ,"Las Vegas",2,36.1435692736,-115.250567996,NV
qx29OmIFuCQimX7HwCc8gw,Henderson,1,36.0671674,-115.0427419,NV
1S9sqBDX0n5bFHyXFWtS2A,"Las Vegas",2,36.097408,-115.029625,NV
udY-ZptATLEMz3BzZsEB5g,"Las Vegas",2,36.0974138,-115.0297625,NV
9S1tgwjtErBJywAlXuSIlw,"Las Vegas",2,36.086515,-115.314902,NV
bMQ6SGTC7h4aY0KD40kpNQ,"Las Vegas",1,36.23609,-115.096374,NV
xUDgy2L_XT-QsQbkIpjxcA,Henderson,1,36.0059181,-115.084253,NV
JHbxhUyoo4iJ2jOHdxycTQ,"Las Vegas",2,36.2216143,-115.3282707,NV
9Yoa3LDnl2xIsQ952yqwkg,"Las Vegas",1,36.1008539,-115.0995169,NV
KkPvAdg52Ct0UEFBhoQvdA,"Las Vegas",1,36.1593965153,-115.350920315,NV
tUR9-c9y5J1KA8vi-CX-nQ,"Las Vegas",1,36.271468,-115.270352,NV
ItbsAwg6ndPhHgm_1xDrUg,"Las Vegas",2,36.1460091,-115.3010489,NV
p7G6eEgkRWK82GHDcup_tw,"Las Vegas",2,36.174185,-115.081056,NV
z0Wv1bcvKqekMV2svY55jQ,"Las Vegas",2,35.9725707,-115.173523,NV
P5cis8bzFcOg4Gt9EmSFEw,"Las Vegas",2,36.1591278,-115.211031,NV
UukrDdzRg0rRZ4i1MTFEtQ,"North Las Vegas",1,36.2752639,-115.1173165,NV
6FMkGfbgUd1MGLvgSmT_Bw,"North Las Vegas",2,36.239289,-115.178994,NV
hyH2wvgK7MeIpYSN14wXMg,Henderson,1,36.07581,-115.072577,NV
ZPliBo-FQ64oVnh0dFGg4Q,"Las Vegas",1,36.1146968537,-115.100319125,NV
WwkkonmEoe4N4mWFrQe77Q,"Las Vegas",1,36.071844,-115.24364,NV
wRnX8AV5CAAJnEgReTMaHw,"Las Vegas",1,36.113229,-115.24165,NV
pNQwnY_q4okdlnPiR-3RBA,"Las Vegas",1,36.0772861605,-115.298175927,NV
Hz-VJYF8BUGA-47KNuzuLg,Henderson,1,36.0383734,-115.0298557,NV
EyAw2cl11SmHyhWeZzktVQ,"Las Vegas",3,36.1843732,-115.2065937,NV
Wi2C8GGIvnmaPzMkPfabEQ,"Las Vegas",1,36.152795,-115.242542,NV
3zvmXfQjFrLShr_qWIX7SA,"Las Vegas",1,35.9990959,-115.206914,NV
6ponQsJFfwrOZvV1Ns38-Q,"Las Vegas",1,36.064736,-115.2491039,NV
y0j8oSlrdXEC8Sv1FBVxqg,"Las Vegas",1,36.0625125503,-115.242083145,NV
igoQcOJEGC7T-1f7TiiFAw,"Las Vegas",1,36.04334,-115.2432315,NV
if4obdFN0d01nh62DzpwFA,"Las Vegas",1,36.0555312,-115.225315,NV
8kjah2TxHpRsGPy_EvBBRA,Henderson,1,36.0410917,-115.0471919,NV
NtW6-fihgO0A9QmCJfgbww,"Las Vegas",2,36.0512,-115.17154,NV
op3qcBUXDyQeCprFCzSY0w,"North Las Vegas",1,36.2390261,-115.1498984,NV
r1bcjzN5puO01OyeTw3-7Q,"Las Vegas",1,36.277999776,-115.287485364,NV
xe-79r-pknE4FkteE8zPnA,"Las Vegas",1,36.1967512,-115.2238025,NV
xJ0IkUxRcnIiWAH7l8URJQ,"Las Vegas",2,36.0119107,-115.1360923,NV
Vf-XQuGgjJYb5P76y1qsDg,"Las Vegas",2,36.1022441,-115.2009724,NV
CnlaRjU8fsQed9Has7s2qQ,"Las Vegas",1,36.106381,-115.20163,NV
LTaGl8dE_AGSI_nba-COFg,Henderson,2,36.01488,-115.171467,NV
7pGYCPLGg6yIF9R4IY386w,"Las Vegas",1,36.1010104,-115.1560798,NV
ZEM4THAB2MRItUV8DQ5b0g,"Las Vegas",1,36.1582348,-115.2056775,NV
0cvZUir2H5BnzRD6v0riBg,"Las Vegas",1,36.0775296014,-115.297847092,NV
K9hZAkRFuyfmLwceX8K4wg,"Las Vegas",1,36.0636370867,-115.25199075,NV
8OAxRICR00G9xwdq3OdjCA,"Las Vegas",1,36.0377061526,-115.197657377,NV
Hlh5x-cV51O5B0JIL_vZXA,"Las Vegas",2,36.218691,-115.242913,NV
VAwTkxl4EV7MoGFpI_xcXQ,"Las Vegas",1,36.0207406,-115.1192998,NV
c6EpEvtu-h4NbCGt4Q-S8g,"Las Vegas",1,36.1219833791,-115.171406418,NV
B6CP_sSOuMNnEa0ZDnAQjA,"Las Vegas",1,36.0848529,-115.2080472,NV
G1fl-DVZxEWywzcp2O8thA,Henderson,1,36.029702,-115.030039,NV
wEgCNPZqYDfeW4k-8TVwQg,"Las Vegas",1,36.1874594952,-115.116474608,NV
H9Ci1CCepJmsUC_8embslA,"Las Vegas",1,36.2775954745,-115.288717313,NV
UaCzONHxrKulUr7w8MpUeg,"Las Vegas","",36.0569246,-115.2795291,NV
hOqARYbtdz4ZN9Sv4Y99yw,"Las Vegas",2,36.0203761,-115.1193047,NV
jn90SWm5P2Sjn4RvGEkMUQ,"Boulder City",1,35.9711478,-114.8587869,NV
CQJE1a7CD3B6szePIew6tQ,Henderson,"",36.113933,-114.923133,NV
RSWWZGGU4JpCYgr2yASEWw,"Las Vegas",1,36.2777536,-115.2883266,NV
3SivJZgPREXDjRrPmOUDUA,"Las Vegas",1,36.064649,-115.118932,NV
M64kwBY4TpEcWZEntCjFeA,"Las Vegas",1,36.2029769,-115.2412101,NV
Ol2U3ingyNQENmVofvxW_Q,"Las Vegas",1,36.2912061,-115.315539,NV
WVE-RIIyN4lr6q1vFksrwg,"Las Vegas",2,36.1892840266,-115.259926021,NV
q7Pz1LLDY3Tqb76zJrJiDQ,"Las Vegas",1,36.169089,-115.138595,NV
vjODOcbcQFw1l25SykOX8Q,"Las Vegas",1,36.1596183,-115.2330307,NV
svZLbCMBV-EIe3cXZSzPwA,"Las Vegas",1,36.0986974,-115.1168312,NV
0oz45sNYYP2LKKBjNTD2yA,"Las Vegas",1,36.072377,-115.2428612,NV
r-hNrPck_K24Yrvuekrdaw,"Las Vegas",1,36.172441381,-115.07913085,NV
7ckguzqYBlAYaqme-qmrWg,"Las Vegas",1,36.281353,-115.2677906,NV
JJ2bjlV6n46-1I4_aFq94w,"Boulder City",1,35.9690353,-114.8559108,NV
_ZR4CE9JwB42By5R7qVi2g,"Las Vegas",1,36.219354,-115.296681,NV
kXPX91lWmAE5n2Q25rY-FQ,"Las Vegas","",36.1008539,-115.0995169,NV
LUk-5l8to6GnhCKgFzNpXQ,"Las Vegas",1,36.006928,-115.146662,NV
MRkqnl2Kp2pTg8IIkoZDGw,"Las Vegas",2,36.2911043866,-115.287403639,NV
pphPUSegK3UVIKdLo-4mgg,"Las Vegas",1,36.1777911,-115.1779591,NV
M1V2Ic_z79cePuYMWYQg-g,Henderson,1,35.9674046321,-115.168773367,NV
D2bSuLURPsxEur4OUglFrw,Henderson,2,35.993443412,-114.933242323,NV
fLQ9XFlHtYHdAKCS4cSMag,"Las Vegas",1,36.099828,-115.2290633,NV
ntTn0b1goXL0dyllN6ApiQ,Henderson,2,36.0413933,-114.9808176,NV
yhsihP0FqK84X-hbOm8bVw,"Las Vegas",1,36.1595213,-115.2875996,NV
NTUbGXK1sqrBtplXUteEfg,"North Las Vegas",1,36.239566,-115.116445,NV
Ny2xALovpv-ZbTvwSSB86A,"Las Vegas",1,36.264155,-115.256172,NV
LneLMatdffYXluN48_g9og,"Las Vegas","",36.1658210754,-115.14319706,NV
5Gv_M6-OpW_qYTxu8_5awg,"Las Vegas",2,36.27444,-115.255055,NV
NcygLL0y9GcuVYExeSjv_Q,"North Las Vegas","",36.2314099,-115.164654,NV
D_Ra4_PdEC-9jyRIDiRUGA,"Las Vegas",1,36.1163187,-115.0693311,NV
5GBjXqpluFCNgeWBzvbhbw,"Las Vegas",1,36.1744044905,-115.096037734,NV
bvPrzKDAvEed4tA2bNCsyQ,"Las Vegas",1,36.215144,-115.2427289,NV
qLICacMAK_qUuhXwrePrew,"Las Vegas","",36.1588445,-115.1259564,NV
BzvSlUIwB08C-1GK93mQbg,"Las Vegas",1,36.100001,-115.07741,NV
bubgxsYREjl5IUnFrrCyXQ,"North Las Vegas","",36.238275,-115.179451,NV
9D200o9e6S0EfUrZAgMANA,"Las Vegas",1,36.1031106,-115.1564851,NV
eP6BKBrIdbD6Bo-wpEAd4w,"Las Vegas",1,36.070636053,-115.087681062,NV
9FWEGULkG2g4LDja71MrvA,"Las Vegas",2,36.1158435,-115.2999059,NV
ScNZZzPFiQa_Y8cTDUyLCQ,"North Las Vegas",1,36.2402332,-115.1191229,NV
4O1FVE1t-KAWxYRcp287Mg,Henderson,1,36.0400047537,-115.029802332,NV
omhdEbi6mfxFJZ1GgvcLNA,"Las Vegas",2,36.0550031035,-115.278473326,NV
vcl9FImoHIG4tCWLT6wZQw,"Las Vegas",2,36.064115,-115.241693,NV
RkpXN1eK4hGBFjvTM1uK2w,"Las Vegas",1,36.1238325,-115.2794069,NV
g_FkmObGhDrvSnetV0yCrg,"Las Vegas",1,36.1437067,-115.1771433,NV
AIdEDMpG8kcHYiMraYfo1A,"Las Vegas","",36.11492,-115.237825,NV
DJXc-qNLR-kto-9sbmucGA,Henderson,2,36.041361,-115.029799,NV
j_3KufSCgZE0fOYjJ7ZCNQ,"Las Vegas",2,36.0550563,-115.2834396,NV
t5yqlbYtS06xniWoe0GsWg,"Las Vegas",1,36.1884285,-115.1547171,NV
eP8nH9Kz88OtRcEYdmYTYg,"Las Vegas",1,36.1856598,-115.2063481,NV
DabtJLx6Aw5BTTda8EdnKA,"Las Vegas","",36.1698382,-115.1433842,NV
6st0CO6NYaC2mG3DSy1j6A,"Las Vegas",2,36.2890699,-115.288482,NV
go8TvZ4NsR0b8aTynjzP3Q,"Las Vegas",1,36.0835722,-115.0317472,NV
AAc0nGWLioYSsAyfseMzQg,"Las Vegas",1,36.083612831,-115.032739669,NV
UI3_mlyrNeZ3hs9ew37TGw,"Las Vegas",1,36.3027298935,-115.281728656,NV
Jbjz-bmgOrqdbtoVd-1FzA,Henderson,1,36.0359279,-114.9961457,NV
qU29C1qH0t4KMdJ6mpaFYA,"North Las Vegas",2,36.238892,-115.168446,NV
EE8u3qi8riVdLSh_wmcjEw,"North Las Vegas",1,36.2620332,-115.2066838,NV
fLdANvAqBqDAAbq--dBGXw,"North Las Vegas",2,36.240966,-115.08093,NV
65TUjwqcaWgEGP0ZHbQSPA,"Las Vegas",1,36.189215,-115.080544,NV
6k65NkxFqrZT2-JVN4hI0g,"Las Vegas",1,36.1284289,-115.314551,NV
_OQ9qkPuDmJQq63qRUzY2g,"Las Vegas",1,36.124423,-115.146372,NV
GRF1UUkskqwBB0tOPi563A,Henderson,1,36.063676,-115.0391577,NV
Te5dA0G1-SWKGS8nuJp0Tg,"Las Vegas",2,36.1678237,-115.156219,NV
scbkHTbGTOA4xOrRcU3bBw,"Las Vegas",1,36.0839728,-115.2084771,NV
ETT_CYT44lRH2mJ2BcSTAA,Henderson,1,36.0383734,-115.0298557,NV
h1bW91buPtj6ijs3VZ4CRQ,"Las Vegas",2,36.097435,-115.029413,NV
k9HH01TRN-fazBaPcqeBXg,"Las Vegas",1,36.038049998,-115.196736781,NV
n0gscPcM8OfvyqaSbP5RRQ,Henderson,1,36.0086203,-114.9916305,NV
WOAPt0iUPJ9Tdsv5h-Z1gA,"Las Vegas",1,36.1718896,-115.1157352,NV
noCY9dPDM3xUYZTTMDnXtg,"Las Vegas",2,36.2811604,-115.2862151,NV
EjPj4rDevWgVlTd7avuQmg,Henderson,2,36.0268542105,-115.047711631,NV
JWVDSCcMqcs2zd4X4Cav-w,Henderson,2,35.9967217,-115.1246448,NV
vDRx26rLEenU-N2BASk4rw,"Las Vegas",1,36.15851,-115.150999,NV
5uQ8X2wWTB0QnuQImLy2IQ,"Las Vegas",1,36.0770714312,-115.243157156,NV
pJrWk_FmVyWoyEirfEyJBQ,"Las Vegas",1,36.0292133,-115.1165777,NV
I_40De6H0fEIApspLkQ14g,"Las Vegas",1,36.1576681365,-115.07981135,NV
VuecBAVbythw8RWy2XgNug,"North Las Vegas",2,36.2878295,-115.1785522,NV
mfHEqL7Lxkzl7BFy9mCGBA,"Las Vegas",2,36.1421289,-115.1423943,NV
P6HW9R-MRu7pbLqI0IMgHA,"Las Vegas",1,36.2899554528,-115.285888313,NV
ARpPb7Mx4VQ5lFVkhDy7fQ,"Las Vegas",1,36.2799187,-115.2072095,NV
40sr9NKRHykb6a0oWP02ug,"Las Vegas",3,36.2631315,-115.2655165,NV
YVQ97cMZ8Z-o8dQxs0vT5g,"North Las Vegas",1,36.2391927,-115.1557725,NV
eP_enpBqAvE5coRwl6Ib9w,Henderson,2,36.008612,-114.992113,NV
24Pyg1ywhjaJDaE9v2tWFQ,"Las Vegas",1,36.060423,-115.224332,NV
N_w1xxQkAjUZwZv9OOJ_AA,"Las Vegas",2,36.2907351,-115.2856285,NV
47Q_CDw7-MDeDNCJMtQOUQ,"Las Vegas","",36.272939,-115.2665268,NV
T57zVIOxqr20bdLS3dIp5Q,Henderson,2,35.997344,-115.1020649,NV
_RKnmIGkLp7dXAtuMxMh6w,"Las Vegas",1,36.132663,-115.163493,NV
vQ_DVjK9Kpg-b8Bg7s_NZQ,"North Las Vegas",2,36.2777917,-115.1163835,NV
CQW18shMSpMb8Cg0t656tA,"Las Vegas",1,36.12974,-115.06516,NV
ywdZzkBb0xl3n9DMGeW21A,"Las Vegas",1,36.1590223,-115.082813,NV
1aZ_ny1pMy4Vw6fOcN420Q,"Las Vegas",2,36.199364,-115.241754,NV
h2eQKDx5DJbD95mpZ5GyoQ,"North Las Vegas",1,36.2874941,-115.178241,NV
2eR5ncG5RA2AaREzQRVTxA,"Las Vegas",2,36.0127927,-115.1554942,NV
xuShy0RckfXum1_ciYdRBw,"Las Vegas",3,36.1293263,-115.0656728,NV
kEaQt6G55MvXh1OW-1VCzQ,"Las Vegas",2,36.0209179483,-115.267488816,NV
f3PgaRgjxYr9HvA0hF80yw,"Las Vegas",2,36.0209539,-115.2783977,NV
XPJvF_w-vtb0RlQpJ3FktA,"North Las Vegas",1,36.2614384,-115.2042283,NV
UBEljDx_qM8aJW9VmiCqlA,Henderson,2,36.0179212,-115.0550802,NV
cAB_Z3v6TSaDq0o6pGIg4A,"North Las Vegas",2,36.2094607,-115.2049958,NV
FTis0gLSU7gLXAiyDYdqBQ,"North Las Vegas",2,36.2390060144,-115.145677555,NV
cq2V2p7TzPLi3afWe8Rniw,"Las Vegas",2,36.1673206,-115.2868331,NV
_EibmKm6tFLq5M7B2D0vxA,"Las Vegas","",36.067039,-115.129172,NV
4-slSznLESvFNAw6xUQQWA,Henderson,"",36.0301097,-115.0306342,NV
RV9G6OcDIx97nB5UGIo7qA,"Las Vegas",2,36.2807033,-115.2654758,NV
x4moNQwMi_-dZRP_a4-gag,"Las Vegas",1,35.999183,-115.204305,NV
2d8XkodNp0PvV-hqaQACdw,"Las Vegas","",36.1437297,-115.2376269,NV
evAH81JTQgEc3ywyqxBGMA,"Las Vegas",1,36.1953433,-115.0250163,NV
DzZV12nK4g6GlWFnoCb5hw,"Las Vegas",1,36.2796007,-115.2060499,NV
lwTsLqmIhRe1r2N6PqcgpA,"Las Vegas",2,36.07643,-115.17494,NV
ESxQNlaUenIeaKdUgb2U6Q,Henderson,1,36.012077,-114.9919903,NV
HxKjFG_rqdZzeFYnod6N4w,Henderson,1,36.063676,-115.0391577,NV
tB3QO9-B8jjVAF4F7DDRRQ,Henderson,1,36.068241,-115.045078,NV
RkZIVN-Wyii8he3oO7GdgQ,"Las Vegas",1,36.0615876,-115.2431583,NV
Z7q2V2XP3F5g0kLsmCFk9A,"Las Vegas",1,36.1587715,-115.2111012,NV
smNMU55XF6oJNoybMRBzUA,"Las Vegas",2,36.1384892,-115.0670343,NV
1ZiGYjB9TMwmmvbJRWrB1g,"Las Vegas",1,36.0229945,-115.1241096,NV
tv75WjU8kSLuau56e7r70w,Henderson,"",36.0148506,-114.9579756,NV
BAmup2ndKEp9X0e5ekM4vw,"Las Vegas",2,36.0692784,-115.1722529,NV
-SA0wdRU2KbahJyTFrHxVQ,"Las Vegas","",36.2329330444,-115.112609863,NV
u0Z0OwRYbwknE5Pr_CJhnw,"Las Vegas",1,36.2896761296,-115.285823997,NV
HIz1CncId6ecicQCPnf5xw,Henderson,1,36.06992381,-114.957392281,NV
a0snqhyGE3A_zZCKJMLKeA,"North Las Vegas",1,36.2165753323,-115.119988337,NV
EKSl9_uFMfUavguVt97LQQ,"Las Vegas",2,36.2884714,-115.287941,NV
LPUB5C-kftKl6ezexLLC_w,"North Las Vegas",1,36.2921267501,-115.180897992,NV
biELyKSsXxBckcAB4HMazg,"Las Vegas",2,36.1141433,-115.2415786,NV
gCkPJh3AZ6TODJ39Fu11JQ,"Las Vegas",1,36.0198631,-115.2704078,NV
3RKhnCtiN6jfaSbJU-9kmA,"Las Vegas",1,36.2769088,-115.2079082,NV
JU-y40a_2XjhBe_G5jnSAg,"Las Vegas",2,36.1183949,-115.1729418,NV
Hy9-PIU2CQ2aPID3DxwO5w,"Las Vegas","",36.1183949,-115.1729418,NV
7j95JRF7h9r-URNp1OlVlA,"Las Vegas",2,36.128755,-115.198482,NV
TTPjhAb_76kyDeeW3I2ISg,"Las Vegas","",36.042317,-115.250722,NV
B5ypg5HZFK1rEQIJQhGvCA,"Las Vegas",1,36.281213,-115.2616009,NV
pqsljPxfxY6yeY67zLgLkA,"North Las Vegas",1,36.237905,-115.181957,NV
SgCKOeQor3PkXW1QWIHeHA,"Las Vegas",2,36.055269,-115.171549,NV
m6MN-uXWMWxWhR4oZ8Snng,"North Las Vegas",1,36.2751578,-115.1791851,NV
vt36LP8Syeuw3mrYCH2FmA,Henderson,1,36.032326,-114.976425,NV
z3NYIgkXZg7WJhyCsmyYpQ,"Las Vegas",2,36.041232,-115.2781813,NV
hU2f_i59Ly0bYNV5BSUJKw,"Las Vegas",2,36.2196922302,-115.275184631,NV
zHPgkezGowJVZydKI1_K6g,"Las Vegas",2,36.0244,-115.172947,NV
O__YFyOPjJeXtXk8IEMzkg,"Las Vegas",2,36.048843,-115.224847,NV
mWbvax6YkhyxLkrpK8xNBw,"Las Vegas",1,36.1444058,-115.2988674,NV
2nsOrLJ143O9l1eREnb0ug,"Las Vegas",1,36.1154286,-115.1017728,NV
dESHic1Zu6sbxPocFGOhkQ,"Las Vegas",1,36.0979449,-115.1198639,NV
QAN8WHpNHM6ZP17Q89UK1w,"North Las Vegas",1,36.239195,-115.1479971,NV
jrTWb_ujRQLYIBmPVCrf-Q,"North Las Vegas",1,36.2688537,-115.1104392,NV
GMSOxl0yAksX6zvY_Znd_Q,"Las Vegas",1,36.1265778,-115.3145004,NV
eiKbSyHojL6H487z0w9vzQ,"Las Vegas",1,36.1678477,-115.0623508,NV
vNF-jPUlNAfShbPSEeVhDw,"Las Vegas",1,36.124423,-115.146372,NV
6bG5zcaOVtXe8GtO4f2aBw,"North Las Vegas",1,36.195559,-115.102958,NV
FVUVHXifnKRtpsVHvdRylw,"Las Vegas",2,36.143033,-115.138594,NV
e8zOZr3nMejZy4Ei9eCcaw,"Las Vegas",1,36.0416966,-115.1838488,NV
Kle8p08OShKRw5zwH4R1Gg,"Las Vegas",4,36.17062,-115.144668,NV
tOcJnRavMSUzy0EmfyZloA,"North Las Vegas",2,36.2833251,-115.1331479,NV
a2FM4GSmoCCUjHIOy7kc5Q,Henderson,1,36.012161,-114.964644,NV
8AoHXhEnpfqBCdGEHGLtgg,"Las Vegas","",36.0553457,-115.1721327,NV
TW44bipmQ5fCYbA2D2sajw,"Las Vegas",1,36.0540588,-115.1715827,NV
TUxTmesE3H5t94PXgWEuNQ,"Las Vegas",1,36.1005309,-115.297926,NV
OUEQb1EL4b5_Rllk6-b5VQ,"North Las Vegas",2,36.27576,-115.134235,NV
h869Y00XkD9oeL60n5-8xg,"Las Vegas",1,36.1148499,-115.164423,NV
mVHvmp6j7SoldZWXIsk0gg,Henderson,1,36.0395488,-115.0298677,NV
4KI1dmWi2d-879zwrsG91g,"Las Vegas",3,36.1959348,-115.2327809,NV
LG4JvDLtUqVuUZTeSQwuaA,"Las Vegas",2,36.1742667,-115.0681141,NV
IlsUEqH86Orpi9FXeVU8cg,"Las Vegas",2,36.158598,-115.281578,NV
r7FTSoKjrbS4emDGhFyAbg,"Las Vegas","",36.1292789541,-115.171051025,NV
_tbV61fYUcaSFZtwMxKG2Q,"Las Vegas","",36.1066209,-115.188229,NV
pDogH4axUUEaUBGh1UJuNw,Henderson,1,35.99197,-115.101575,NV
-z5389NJYSoXy5WVcVxIzA,"Las Vegas",1,36.042912,-115.150469,NV
5gWhbA6zbj6ki5loKqxQzw,"Las Vegas",1,36.302559,-115.282161,NV
wG1qbEhHHFAZmELbkLq1tw,"Las Vegas",1,36.0853424072,-115.119369507,NV
rirBJBeLjLiGOUO1-OXliA,"Las Vegas",1,36.1584264,-115.2920481,NV
yJj8GYCJdnbBsAT1rcB67w,"Las Vegas",1,36.1260808027,-115.196900983,NV
77Rg1GQNlgV-xcVU6tfzdg,"Las Vegas",1,36.072137,-115.206948,NV
1tR-eRDhZLiUI4pYHFyiLw,Henderson,1,36.013921,-114.99288,NV
N7v5AGUuaSGir0h3hllCpQ,"Las Vegas","",36.2832026,-115.2620179,NV
tB5Ov_l-S_RAprPkua6Q3Q,"Nellis AFB",1,36.2370845,-115.0485736,NV
hDKsTrMjHr20bhLtnOL4Og,Henderson,2,36.0727087,-115.0839885,NV
w8sRfLP8U7uX4OktcSbb_w,"Las Vegas",1,36.059982,-115.279878,NV
cL_wKtydNJb9QpxLBDZBMw,"Las Vegas",1,36.0875585,-115.0049215,NV
f3ZhH3kIKvUdoDJhcRyZ5g,"Las Vegas",1,36.168513,-115.0620135,NV
NRG_u9hQ-Oe8wiYwOCcisQ,Henderson,2,36.0641981,-115.0392692,NV
IMbtF9bDEhjDDIk43CrvWg,"Las Vegas","",36.1031723,-115.1723638,NV
ZfmsUj6Zr7BwITfzrTUr3w,"Las Vegas",1,36.0899638,-115.2428201,NV
QfSLGqyUS3J_kIsejayksg,"Las Vegas","",36.2024961,-115.2422325,NV
H7G1u8DAvific8gBb3n3_w,"Las Vegas","",36.160319,-115.350778,NV
mfMFXn_v6eyezCnWgYlmdw,"Las Vegas",1,36.021752,-115.26927,NV
xT3fyTWeXf9Cf4KYPCJzKw,"N Las Vegas",1,36.2181252697,-115.160183976,NV
JHP9Mo5ob7JU9rpvXIneEQ,"Las Vegas",2,36.0832757188,-115.032299456,NV
T6_8t7Fi2n60WjOqJ0yhHQ,"North Las Vegas",2,36.2632594358,-115.117584366,NV
